Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Tahunan(ton),Plastik(%),Estimasi_Timbulan_Plastik_Ton,Capaian_Timbulan_A,Capaian_Pengurangan_B,Capaian_Penanganan_C,Capaian_Terkelola_BC,Capaian_DaurUlang_D,Recycling_Rate,Estimasi_DaurUlang_Plastik_Ton,Estimasi_Plastik_Terkelola_Ton,TPS3R_SampahMasuk,TPS3R_SampahTerkelola,TPA_SampahMasuk,TPA_SampahLandfill,Penduduk
2022,Aceh,Kab. Simeulue,16280.89,35.73,5817.161996999999,16280.89,989.7,6142.95,7132.65,989.7,6.08,353.61981,2548.4958449999995,,,6142.95,6121.05,94560.0
2022,Aceh,Kab. Aceh Singkil,19261.34,22.0,4237.4948,19261.34,180.31,1686.3,1866.61,180.31,0.94,39.6682,410.6542,,,1686.3,1686.3,129674.0
2022,Aceh,Kab. Aceh Barat Daya,28348.09,12.0,3401.7708,28348.09,3083.48,5475.0,8558.48,1164.35,4.11,139.72199999999998,1027.0176,,,5475.0,5475.0,153515.0
2022,Aceh,Kab. Gayo Lues,14986.02,25.0,3746.505,14986.02,1124.84,8559.25,9684.09,1095.0,7.31,273.75,2421.0225,,,8559.25,7811.0,101955.0
2022,Aceh,Kab. Aceh Jaya,17231.29,14.0,2412.3806000000004,17231.29,19.91,11439.1,11459.01,19.91,0.12,2.7874000000000003,1604.2614,,,11439.1,11420.85,96049.0
2022,Aceh,Kab. Nagan Raya,25315.38,20.0,5063.076000000001,25315.38,1949.91,10895.25,12845.16,1638.49,6.47,327.69800000000004,2569.032,,,10895.25,10894.52,172827.0
2022,Aceh,Kab. Aceh Tamiang,44062.8,30.0,13218.84,44062.8,0.0,20075.0,20075.0,0.0,0.0,0.0,6022.5,,,20075.0,19527.5,301800.0
2022,Aceh,Kab. Bener Meriah,24084.74,18.0,4335.2532,24084.74,16.37,9395.1,9411.47,14.6,0.06,2.6279999999999997,1694.0646,,,9395.1,9394.26,168469.0
2022,Aceh,Kab. Pidie Jaya,29029.44,26.0,7547.6544,29029.44,3116.74,4015.0,7131.74,0.0,0.0,0.0,1854.2524,,,4015.0,4015.0,160272.0
2022,Aceh,Kota Banda Aceh,92055.88,4.8,4418.68224,92055.88,14268.97,75921.78,90190.75,14145.16,15.37,678.96768,4329.156,53.99,53.010000000000005,75921.78,75122.98,254024.0
2022,Aceh,Kota Sabang,6308.37,22.6,1425.69162,6308.37,26.28,5971.4,5997.68,0.0,0.0,0.0,1355.47568,,,5971.4,3416.4,42867.0
2022,Aceh,Kota Langsa,34470.24,12.0,4136.4288,34470.24,4679.47,25087.91,29767.38,428.74,1.26,51.4488,3572.0856,13.51,13.15,25083.89,25083.89,186075.0
2022,Aceh,Kota Subulussalam,13529.97,18.0,2435.3945999999996,13529.97,0.0,9125.0,9125.0,0.0,0.0,0.0,1642.5,,,9125.0,8760.0,96296.0
2022,Sumatera Utara,Kab. Tapanuli Tengah,67397.25,13.15,8862.738375,67397.25,8182.83,13249.5,21432.33,6662.61,9.89,876.133215,2818.351395,43.8,43.8,13249.5,13249.5,366361.0
2022,Sumatera Utara,Kab. Nias,21272.35,0.0,0.0,21272.35,0.0,2756.82,2756.82,0.0,0.0,0.0,0.0,,,2756.82,2683.82,145644.0
2022,Sumatera Utara,Kab. Langkat,190323.78,7.0,13322.664600000002,190323.78,2692.62,30485.9,33178.51,2692.62,1.52,188.48340000000002,2322.4957000000004,,,30295.0,29200.0,1084108.0
2022,Sumatera Utara,Kab. Deli Serdang,411211.01,20.2,83064.62402,411211.01,89943.94,167962.05,257905.99,81986.34,19.95,16561.24068,52097.009979999995,229.95,229.95,167900.0,160600.0,1991108.0
2022,Sumatera Utara,Kab. Simalungun,186444.74,20.46,38146.593804,186444.74,443.51,45274.6,45718.11,7.3,0.01,1.49358,9353.925306000001,,,45260.0,45256.35,1039056.0
2022,Sumatera Utara,Kab. Asahan,172564.99,0.0,0.0,172564.99,40106.0,24820.0,64926.0,0.0,0.0,0.0,0.0,1825.0,0.0,24820.0,23871.0,791174.0
2022,Sumatera Utara,Kab. Labuhanbatu,130004.53,20.0,26000.906000000003,130004.53,0.0,19272.0,19272.0,0.0,0.0,0.0,3854.4,,,19272.0,19272.0,505875.0
2022,Sumatera Utara,Kab. Toba,40123.08,13.37,5364.455795999999,40123.08,4405.66,14092.65,18498.31,279.39,0.7,37.354442999999996,2473.2240469999997,,,14092.65,14092.65,213924.0
2022,Sumatera Utara,Kab. Humbang Hasundutan,21653.73,13.0,2814.9849,21653.73,1537.43,12559.65,14097.08,807.43,6.61,104.96589999999999,1832.6204,,,11935.5,10869.7,204377.0
2022,Sumatera Utara,Kota Medan,628749.22,0.0,0.0,628749.22,60482.22,457776.43,518258.65,58776.22,9.35,0.0,0.0,,,457772.78,439522.78,2527050.0
2022,Sumatera Utara,Kota Pematangsiantar,88121.44,10.0,8812.144,88121.44,20250.6,63794.7,84045.3,15342.15,17.41,1534.2150000000001,8404.53,,,63794.7,62918.7,274278.0
2022,Sumatera Utara,Kota Tebing Tinggi,45488.2,16.65,7573.785299999999,45488.2,8254.31,30977.55,39231.86,7950.3,17.48,1323.7249499999998,6532.104689999999,286.51,281.29999999999995,30977.55,30338.03,177029.0
2022,Sumatera Utara,Kota Padangsidimpuan,59065.98,12.71,7507.2860580000015,59065.98,6679.5,38325.0,45004.5,6679.5,11.31,848.9644500000002,5720.0719500000005,,,38325.0,38106.0,
2022,Sumatera Barat,Kab. Pesisir Selatan,55803.17,19.0,10602.6023,55803.17,10037.52,12994.0,23031.52,6833.92,12.64,1298.4448,4375.9888,,,12775.0,12410.0,516600.0
2022,Sumatera Barat,Kab. Solok,57558.6,22.0,12662.892,57558.6,7000.89,6253.91,13254.8,6981.05,12.13,1535.8310000000001,2916.056,3.65,3.65,6253.91,6144.41,397276.0
2022,Sumatera Barat,Kab. Solok,57558.6,22.0,12662.892,57558.6,7000.89,6253.91,13254.8,6981.05,12.13,1535.8310000000001,2916.056,3.65,3.65,16278.0,16168.5,397276.0
2022,Sumatera Barat,Kab. Solok,57558.6,22.0,12662.892,19810.19,3482.29,16296.2,19778.49,3333.53,16.92,733.3766,4351.2678000000005,3.65,3.65,6253.91,6144.41,397276.0
2022,Sumatera Barat,Kab. Solok,57558.6,22.0,12662.892,19810.19,3482.29,16296.2,19778.49,3333.53,16.92,733.3766,4351.2678000000005,3.65,3.65,16278.0,16168.5,397276.0
2022,Sumatera Barat,Kab. Solok,57558.6,23.2,13353.595199999998,57558.6,7000.89,6253.91,13254.8,6981.05,12.13,1619.6036,3075.1135999999997,3.65,3.65,6253.91,6144.41,397276.0
2022,Sumatera Barat,Kab. Solok,57558.6,23.2,13353.595199999998,57558.6,7000.89,6253.91,13254.8,6981.05,12.13,1619.6036,3075.1135999999997,3.65,3.65,16278.0,16168.5,397276.0
2022,Sumatera Barat,Kab. Solok,57558.6,23.2,13353.595199999998,19810.19,3482.29,16296.2,19778.49,3333.53,16.92,773.37896,4588.6096800000005,3.65,3.65,6253.91,6144.41,397276.0
2022,Sumatera Barat,Kab. Solok,57558.6,23.2,13353.595199999998,19810.19,3482.29,16296.2,19778.49,3333.53,16.92,773.37896,4588.6096800000005,3.65,3.65,16278.0,16168.5,397276.0
2022,Sumatera Barat,Kab. Sijunjung,35513.89,20.0,7102.778,35513.89,7308.77,7365.7,14674.47,7287.65,20.71,1457.53,2934.8940000000002,4080.7,4080.7,7300.0,7300.0,240469.0
2022,Sumatera Barat,Kab. Tanah Datar,47057.29,6.0,2823.4374,47057.29,8392.81,17054.44,25447.25,8142.86,18.55,488.5716,1526.835,584.55,584.55,16469.9,16343.71,375327.0
2022,Sumatera Barat,Kab. Padang Pariaman,79593.54,43.77,34838.092458,79593.54,4.59,5058.9,5063.49,0.9,0.0,0.39393000000000006,2216.289573,,,5058.9,5058.9,441688.0
2022,Sumatera Barat,Kab. Agam,77993.64,8.0,6239.4912,77993.64,9604.82,21452.48,31057.3,9595.58,12.3,767.6464,2484.584,,,21452.48,21050.980000000003,525136.0
2022,Sumatera Barat,Kab. Lima Puluh Kota,55954.79,0.0,0.0,55954.79,11697.77,7665.0,19362.77,10629.05,19.0,0.0,0.0,54.75,54.75,7665.0,7665.0,389837.0
2022,Sumatera Barat,Kab. Pasaman,44253.04,11.25,4978.467000000001,44253.04,10974.72,15497.9,26472.62,2387.96,5.4,268.6455,2978.16975,,,15497.9,11015.7,302271.0
2022,Sumatera Barat,Kab. Dharmasraya,66809.89,36.0,24051.5604,37831.1,5709.93,30130.75,35840.69,1797.22,4.75,646.9992,12902.6484,0.0,0.0,30130.75,28607.97,228801.0
2022,Sumatera Barat,Kab. Solok Selatan,26988.68,25.69,6933.391892000001,26988.68,7248.64,4394.6,11643.24,7227.0,26.78,1856.6163000000001,2991.148356,112.06,112.06,4394.6,4394.6,182181.0
2022,Sumatera Barat,Kab. Pasaman Barat,63876.75,20.0,12775.35,63876.75,3588.44,18067.5,21655.94,3431.49,5.37,686.298,4331.188,0.36,0.29,18067.5,17994.5,437512.0
2022,Sumatera Barat,Kota Padang,234973.13,12.4,29136.668120000002,234973.13,49826.51,170473.25,220299.76,24352.67,10.37,3019.7310799999996,27317.17024,852.29,852.29,170455.0,151967.75,919660.0
2022,Sumatera Barat,Kota Solok,19810.19,22.0,4358.2418,57558.6,7000.89,6253.91,13254.8,6981.05,12.13,1535.8310000000001,2916.056,3.65,3.65,6253.91,6144.41,397276.0
2022,Sumatera Barat,Kota Solok,19810.19,22.0,4358.2418,57558.6,7000.89,6253.91,13254.8,6981.05,12.13,1535.8310000000001,2916.056,3.65,3.65,16278.0,16168.5,397276.0
2022,Sumatera Barat,Kota Solok,19810.19,22.0,4358.2418,19810.19,3482.29,16296.2,19778.49,3333.53,16.92,733.3766,4351.2678000000005,3.65,3.65,6253.91,6144.41,397276.0
2022,Sumatera Barat,Kota Solok,19810.19,22.0,4358.2418,19810.19,3482.29,16296.2,19778.49,3333.53,16.92,733.3766,4351.2678000000005,3.65,3.65,16278.0,16168.5,397276.0
2022,Sumatera Barat,Kota Solok,19810.19,23.2,4595.96408,57558.6,7000.89,6253.91,13254.8,6981.05,12.13,1619.6036,3075.1135999999997,3.65,3.65,6253.91,6144.41,397276.0
2022,Sumatera Barat,Kota Solok,19810.19,23.2,4595.96408,57558.6,7000.89,6253.91,13254.8,6981.05,12.13,1619.6036,3075.1135999999997,3.65,3.65,16278.0,16168.5,397276.0
2022,Sumatera Barat,Kota Solok,19810.19,23.2,4595.96408,19810.19,3482.29,16296.2,19778.49,3333.53,16.92,773.37896,4588.6096800000005,3.65,3.65,6253.91,6144.41,397276.0
2022,Sumatera Barat,Kota Solok,19810.19,23.2,4595.96408,19810.19,3482.29,16296.2,19778.49,3333.53,16.92,773.37896,4588.6096800000005,3.65,3.65,16278.0,16168.5,397276.0
2022,Sumatera Barat,Kota Sawahlunto,6882.56,14.0,963.5584000000001,6882.56,1701.03,5069.85,6770.88,1392.58,20.66,194.96120000000002,947.9232000000001,200.75,193.45,5029.7,5025.68,67344.0
2022,Sumatera Barat,Kota Padang Panjang,17865.14,12.67,2263.513238,17865.14,2709.47,14778.12,17487.59,530.03,2.97,67.154801,2215.677653,,,14778.12,14156.89,60449.0
2022,Sumatera Barat,Kota Bukittinggi,45707.54,18.72,8556.451487999999,45707.54,3241.35,40720.0,43961.34,1761.51,9.28,329.75467199999997,8229.562847999998,,,38238.0,38238.0,131817.0
2022,Sumatera Barat,Kota Payakumbuh,36608.81,21.54,7885.537673999998,36608.81,5772.06,30678.24,36450.3,5362.79,14.82,1155.1449659999998,7851.39462,,,30616.2,30616.2,141813.0
2022,Sumatera Barat,Kota Pariaman,13963.44,13.77,1922.765688,13963.44,1837.23,9855.0,11692.23,1837.23,13.16,252.98657099999997,1610.020071,,,9855.0,9855.0,96733.0
2022,Riau,Kab. Indragiri Hulu,66173.19,20.0,13234.638,66173.19,879.21,8030.0,8909.21,4.2,0.01,0.8400000000000001,1781.8419999999999,,,8030.0,7665.0,455669.0
2022,Riau,Kab. Rokan Hulu,132613.76,20.2,26787.97952,132613.76,25055.16,21640.85,46696.01,6821.22,5.14,1377.88644,9432.59402,63.88,63.88,21640.85,21640.85,561313.0
2022,Riau,Kab. Rokan Hilir,121580.59,32.0,38905.7888,121580.59,2535.89,18315.7,20851.59,2311.35,2.5,739.632,6672.5088000000005,10.95,4.38,17585.7,14300.7,649692.0
2022,Riau,Kab. Siak,68135.72,26.0,17715.287200000002,68135.72,7348.88,41990.27,49339.16,4677.16,6.95,1216.0616,12828.181600000002,,,41931.2,39255.75,463660.0
2022,Riau,Kab. Kuantan Singingi,50800.55,0.0,0.0,50800.55,2792.1,8030.0,10822.1,2677.18,5.27,0.0,0.0,168.27,168.27,8030.0,8030.0,341708.0
2022,Riau,Kota Pekanbaru,356503.31,10.0,35650.331,356503.31,21876.37,243954.15,265830.52,21343.89,6.17,2134.389,26583.052000000003,17.16,17.16,243301.71,243301.71,1085246.0
2022,Riau,Kota Dumai,60559.34,8.95,5420.06093,60559.34,154500.46,40880.0,195380.46,152414.38,251.68,13641.08701,17486.55117,,,40880.0,40880.0,331445.0
2022,Jambi,Kab. Merangin,73778.36,31.5,23240.1834,73778.36,17474.99,35828.4,53303.39,5811.24,35.8,1830.5406,16790.56785,5146.5,4692.08,15224.15,14019.65,373472.0
2022,Jambi,Kab. Sarolangun,42865.6,23.39,10026.26384,42865.6,3113.34,11687.05,14800.39,811.4,1.89,189.78646,3461.811221,172.43,164.62,11687.05,11103.05,290491.0
2022,Jambi,Kab. Bungo,57857.03,5.9,3413.56477,57857.03,12978.64,29084.07,42062.71,9884.88,30.2,583.20792,2481.6998900000003,9654.39,8201.14,21498.5,20075.0,361819.0
2022,Jambi,Kota Jambi,159688.01,44.07,70374.506007,159688.01,35843.83,119721.46,155565.29,11417.2,7.15,5031.56004,68557.623303,6378.38,1981.23,119173.96,118261.46,622014.0
2022,Jambi,Kota Sungai Penuh,18295.44,20.0,3659.0879999999997,18295.44,3998.7,13140.0,17138.7,3195.7,17.47,639.14,3427.7400000000002,103.88,69.2,13140.0,13140.0,100249.0
2022,Sumatera Selatan,Kab. Ogan Komering Ulu,55556.5,15.0,8333.475,55556.5,12261.95,20805.0,33066.95,11408.6,20.54,1711.29,4960.0425,438.0,435.09000000000003,20805.0,18067.5,374080.0
2022,Sumatera Selatan,Kab. Muara Enim,84901.04,17.18,14585.998672,84901.04,20211.88,29747.5,49959.38,20201.77,23.79,3470.664086,8583.021484,978.26,934.09,29747.5,28667.1,622337.0
2022,Sumatera Selatan,Kab. Lahat,98406.85,14.0,13776.959000000003,98406.85,8172.63,24312.37,32485.01,8172.63,8.34,1144.1682,4547.901400000001,203.92000000000002,120.74,24279.43,24121.99,436312.0
2022,Sumatera Selatan,Kab. Musi Rawas,93259.27,0.0,0.0,93259.27,4402.73,4197.5,8600.23,20.66,0.02,0.0,0.0,24.46,14.6,4197.5,3942.0,411196.0
2022,Sumatera Selatan,Kab. Musi Banyuasin,94145.47,0.0,0.0,94145.47,22583.13,18808.45,41391.58,17039.88,18.1,0.0,0.0,346.75,346.75,18808.45,15742.45,668654.0
2022,Sumatera Selatan,Kab. Banyuasin,211235.9,13.28,28052.12752,211235.9,10536.4,65700.0,76236.4,572.32,0.27,76.004096,10124.19392,,,65700.0,65335.0,826755.0
2022,Sumatera Selatan,Kab. Ogan Komering Ulu Timur,102981.68,27.0,27805.0536,102981.68,8786.97,41245.0,50031.97,1777.58,1.73,479.9466,13508.6319,,,41245.0,39912.75,667141.0
2022,Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,37316.32,17.2,6418.407039999999,37316.32,4119.45,10788.71,14908.15,6.54,0.02,1.1248799999999999,2564.2018,,,10788.71,10771.44,202062.0
2022,Sumatera Selatan,Kota Palembang,439815.66,17.0,74768.6622,439815.66,93265.82,332185.31,425451.13,66530.92,15.13,11310.2564,72326.6921,1700.9,1664.4,332185.31,330232.56,1721392.0
2022,Sumatera Selatan,Kota Prabumulih,35918.19,26.6,9554.23854,35918.19,9246.94,22995.0,32241.94,8524.26,23.73,2267.45316,8576.35604,419.75,68.82,22995.0,22684.75,200869.0
2022,Bengkulu,Kab. Bengkulu Utara,69207.72,6.3,4360.08636,69207.72,16955.22,15643.9,32599.12,3334.27,5.54,210.05901,2053.74456,18515.36,157.63,15147.5,2825.5,296130.0
2022,Bengkulu,Kab. Seluma,38417.16,9.0,3457.5444,38417.16,0.0,1551.25,1551.25,0.0,0.0,0.0,139.61249999999998,,,1551.25,1551.25,214089.0
2022,Bengkulu,Kab. Lebong,29409.84,12.86,3782.105424,29409.84,4375.68,6570.0,10945.68,0.0,0.0,0.0,1407.614448,,,6570.0,6570.0,110233.0
2022,Lampung,Kab. Tanggamus,133452.35,21.0,28024.9935,133452.35,3938.19,10298.84,14237.03,3705.07,2.78,778.0647,2989.7763,451.06,345.38,10298.84,10266.6,618155.0
2022,Lampung,Kab. Way Kanan,70086.13,8.0,5606.8904,70086.13,2261.12,6323.02,8584.15,560.84,1.16,44.867200000000004,686.732,741.03,117.5,6073.6,4887.35,481104.0
2022,Lampung,Kab. Pringsewu,59396.16,20.0,11879.232000000002,59396.16,5159.54,15160.72,20320.27,4898.8,9.09,979.7600000000001,4064.054,544.22,412.9,14658.76,14622.26,423837.0
2022,Lampung,Kab. Tulang Bawang Barat,41787.68,0.0,0.0,41787.68,7288.21,13140.0,20428.21,1389.45,3.33,0.0,0.0,156.22,81.76,13140.0,12957.5,300328.0
2022,Lampung,Kota Bandar Lampung,287057.55,17.4,49948.013699999996,287057.55,24386.04,171550.0,195936.04,55.44,0.02,9.64656,34092.87096,,,171550.0,135050.0,1092506.0
2022,Lampung,Kota Metro,38125.71,24.07,9176.858397,38125.71,6222.44,28618.81,34841.25,5807.18,17.06,1397.7882260000001,8386.288875,,,27922.5,27192.5,173478.0
2022,Kepulauan Bangka Belitung,Kab. Bangka,48814.22,16.97,8283.773134,48814.22,4525.77,25192.49,29718.26,2306.72,4.97,391.45038399999993,5043.188722,857.75,331.06,25071.85,24380.32,
2022,Kepulauan Bangka Belitung,Kab. Belitung,26864.58,63.0,16924.685400000002,26864.58,4302.86,15370.88,19673.74,4297.75,16.04,2707.5825,12394.4562,375.21,93.05,15359.93,15338.34,
2022,Kepulauan Bangka Belitung,Kab. Bangka Selatan,29966.94,0.0,0.0,29966.94,6158.48,13775.1,19933.58,4167.14,16.03,0.0,0.0,657.0,222.65,13140.0,12355.25,
2022,Kepulauan Bangka Belitung,Kab. Bangka Tengah,30061.11,14.3,4298.738730000001,30061.11,5493.9,4854.5,10348.4,2566.27,8.54,366.97661000000005,1479.8212,17.56,17.56,4854.5,4800.85,
2022,Kepulauan Bangka Belitung,Kab. Belitung Timur,18585.22,17.0,3159.4874000000004,18585.22,1380.2,11942.8,13323.0,1380.2,7.43,234.63400000000001,2264.9100000000003,2.4699999999999998,2.46,11942.8,11862.87,
2022,Kepulauan Riau,Kab. Bintan,20409.89,16.4,3347.2219599999994,20409.89,2599.61,14552.55,17152.16,1764.43,8.64,289.36652,2812.9542399999996,36.5,32.49,14552.55,14531.38,169447.0
2022,Kepulauan Riau,Kab. Karimun,68008.22,24.5,16662.0139,68008.22,10088.7,28105.0,38193.7,9128.59,13.42,2236.50455,9357.456499999998,346.02,345.29999999999995,28105.0,27126.44,262075.0
2022,Kepulauan Riau,Kab. Natuna,12475.12,0.0,0.0,12475.12,960.0,5329.0,6289.0,960.0,7.7,0.0,0.0,,,5329.0,5329.0,82824.0
2022,Kepulauan Riau,Kab. Lingga,10376.55,10.2,1058.4080999999999,10376.55,2664.61,5412.59,8077.2,1744.77,17.97,177.96653999999998,823.8743999999999,885.13,806.6600000000001,5292.5,3909.15,102150.0
2022,Kepulauan Riau,Kab. Kepulauan Anambas,4818.0,0.0,0.0,4818.0,287.3,46.36,333.65,120.82,2.51,0.0,0.0,,,46.36,46.36,48084.0
2022,Kepulauan Riau,Kota Batam,413461.6,0.0,0.0,413461.6,54830.47,310313.14,365143.62,38511.94,9.32,0.0,0.0,378.51,378.51,310276.64,307330.0,1207082.0
2022,Kepulauan Riau,Kota Tanjung Pinang,56905.36,0.0,0.0,56905.36,13196.0,32982.6,46178.61,13196.0,28.37,0.0,0.0,,,30035.85,30035.85,229553.0
2022,DKI Jakarta,Kab. Adm. Kep. Seribu,6531.08,19.18,1252.661144,6531.08,1720.4,4781.56,6501.95,1553.01,30.11,297.867318,1247.07401,4076.44,413.59,4367.96,4367.96,29719.0
2022,DKI Jakarta,Kota Adm. Jakarta Pusat,310268.53,0.0,0.0,310268.53,80891.34,229159.18,310050.52,63139.2,20.35,0.0,0.0,19450.96,778.94,229159.18,229159.18,1105731.0
2022,DKI Jakarta,Kota Adm. Jakarta Utara,499480.75,0.0,0.0,499480.75,129974.56,367265.5,497240.06,87191.05,17.46,0.0,0.0,6515.26,5440.8099999999995,367265.19,367265.19,1865647.0
2022,DKI Jakarta,Kota Adm. Jakarta Barat,738547.77,0.0,0.0,738547.77,192443.69,544162.67,736606.36,67822.12,9.24,0.0,0.0,0.0,0.0,543731.97,543731.97,2589589.0
2022,DKI Jakarta,Kota Adm. Jakarta Selatan,713300.85,0.0,0.0,713300.85,185514.68,525366.39,710881.08,154212.27,21.62,0.0,0.0,36890.71,379.67999999999995,525366.39,525366.39,2384183.0
2022,DKI Jakarta,Kota Adm. Jakarta Timur,844252.43,0.0,0.0,844252.43,221802.26,622330.48,844132.74,192251.89,22.77,0.0,0.0,875.34,874.8199999999999,622330.48,622330.48,3274716.0
2022,Jawa Barat,Kab. Bandung,468351.94,0.0,0.0,468351.94,152921.82,161060.36,313982.18,151323.12,35.38,0.0,0.0,53368.84,44343.87,146676.44,146676.44,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,0.0,0.0,468351.94,152921.82,161060.36,313982.18,151323.12,35.38,0.0,0.0,53368.84,44343.87,464108.1,464108.1,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,0.0,0.0,468351.94,152921.82,161060.36,313982.18,151323.12,35.38,0.0,0.0,7991.74,7550.849999999999,146676.44,146676.44,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,0.0,0.0,468351.94,152921.82,161060.36,313982.18,151323.12,35.38,0.0,0.0,7991.74,7550.849999999999,464108.1,464108.1,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,0.0,0.0,581876.52,93497.38,469653.69,563151.07,93358.68,17.0,0.0,0.0,53368.84,44343.87,146676.44,146676.44,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,0.0,0.0,581876.52,93497.38,469653.69,563151.07,93358.68,17.0,0.0,0.0,53368.84,44343.87,464108.1,464108.1,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,0.0,0.0,581876.52,93497.38,469653.69,563151.07,93358.68,17.0,0.0,0.0,7991.74,7550.849999999999,146676.44,146676.44,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,0.0,0.0,581876.52,93497.38,469653.69,563151.07,93358.68,17.0,0.0,0.0,7991.74,7550.849999999999,464108.1,464108.1,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,16.7,78214.77398,468351.94,152921.82,161060.36,313982.18,151323.12,35.38,25270.961039999995,52435.024059999996,53368.84,44343.87,146676.44,146676.44,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,16.7,78214.77398,468351.94,152921.82,161060.36,313982.18,151323.12,35.38,25270.961039999995,52435.024059999996,53368.84,44343.87,464108.1,464108.1,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,16.7,78214.77398,468351.94,152921.82,161060.36,313982.18,151323.12,35.38,25270.961039999995,52435.024059999996,7991.74,7550.849999999999,146676.44,146676.44,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,16.7,78214.77398,468351.94,152921.82,161060.36,313982.18,151323.12,35.38,25270.961039999995,52435.024059999996,7991.74,7550.849999999999,464108.1,464108.1,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,16.7,78214.77398,581876.52,93497.38,469653.69,563151.07,93358.68,17.0,15590.899559999998,94046.22868999997,53368.84,44343.87,146676.44,146676.44,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,16.7,78214.77398,581876.52,93497.38,469653.69,563151.07,93358.68,17.0,15590.899559999998,94046.22868999997,53368.84,44343.87,464108.1,464108.1,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,16.7,78214.77398,581876.52,93497.38,469653.69,563151.07,93358.68,17.0,15590.899559999998,94046.22868999997,7991.74,7550.849999999999,146676.44,146676.44,3655878.0
2022,Jawa Barat,Kab. Bandung,468351.94,16.7,78214.77398,581876.52,93497.38,469653.69,563151.07,93358.68,17.0,15590.899559999998,94046.22868999997,7991.74,7550.849999999999,464108.1,464108.1,3655878.0
2022,Jawa Barat,Kab. Garut,405969.55,20.5,83223.75774999999,405969.55,40053.06,81483.33,121536.39,39465.93,9.72,8090.515649999999,24914.959949999997,8093.879999999999,536.92,81483.33,81483.33,2675547.0
2022,Jawa Barat,Kab. Ciamis,209758.49,20.0,41951.698000000004,209758.49,80926.57,83813.49,164740.06,76349.46,50.57,15269.892000000002,32948.012,1745.4299999999998,1668.05,54093.0,44165.0,1264017.0
2022,Jawa Barat,Kab. Kuningan,218782.1,16.0,35005.136,218782.1,4947.02,117165.0,122112.02,2564.72,1.17,410.35519999999997,19537.9232,6548.83,0.0,113515.0,24820.0,1204584.0
2022,Jawa Barat,Kab. Cirebon,456368.69,0.0,0.0,456368.69,10771.01,138009.79,148780.8,10683.41,2.34,0.0,0.0,,,138009.79,137790.79,2380074.0
2022,Jawa Barat,Kab. Cirebon,456368.69,0.0,0.0,456368.69,10771.01,138009.79,148780.8,10683.41,2.34,0.0,0.0,,,55470.88,55470.88,2380074.0
2022,Jawa Barat,Kab. Cirebon,456368.69,0.0,0.0,76307.82,7813.47,55483.31,63296.78,7708.62,10.12,0.0,0.0,,,138009.79,137790.79,2380074.0
2022,Jawa Barat,Kab. Cirebon,456368.69,0.0,0.0,76307.82,7813.47,55483.31,63296.78,7708.62,10.12,0.0,0.0,,,55470.88,55470.88,2380074.0
2022,Jawa Barat,Kab. Cirebon,456368.69,19.01,86755.687969,456368.69,10771.01,138009.79,148780.8,10683.41,2.34,2030.9162410000001,28283.23008,,,138009.79,137790.79,2380074.0
2022,Jawa Barat,Kab. Cirebon,456368.69,19.01,86755.687969,456368.69,10771.01,138009.79,148780.8,10683.41,2.34,2030.9162410000001,28283.23008,,,55470.88,55470.88,2380074.0
2022,Jawa Barat,Kab. Cirebon,456368.69,19.01,86755.687969,76307.82,7813.47,55483.31,63296.78,7708.62,10.12,1465.408662,12032.717878000001,,,138009.79,137790.79,2380074.0
2022,Jawa Barat,Kab. Cirebon,456368.69,19.01,86755.687969,76307.82,7813.47,55483.31,63296.78,7708.62,10.12,1465.408662,12032.717878000001,,,55470.88,55470.88,2380074.0
2022,Jawa Barat,Kab. Sumedang,161592.02,40.0,64636.808,161592.02,8427.84,0.0,8427.84,8427.84,5.22,3371.1360000000004,3371.1360000000004,490.94,364.67,,,1176018.0
2022,Jawa Barat,Kab. Indramayu,406481.07,35.8,145520.22306,406481.07,51690.52,198348.69,250039.22,16251.41,4.01,5818.004779999999,89514.04076,2994.83,2334.2,198268.0,196241.15,1888890.0
2022,Jawa Barat,Kab. Karawang,366436.49,14.0,51301.10860000001,366436.49,1219.02,127385.0,128604.02,1096.62,0.3,153.5268,18004.562800000003,1366.01,1096.6299999999999,127385.0,121545.0,2462492.0
2022,Jawa Barat,Kab. Bekasi,821379.1,0.0,0.0,821379.1,19037.12,224882.88,243920.01,0.0,0.0,0.0,0.0,2567.7799999999997,2336.0,224882.88,222327.88,3079730.0
